Kritik dan Saran,Klasifikasi
mohon maaf bi lebih keras bu suara biar enak saya suka cara ajar ibu enak mudah paham cuman kurang lebih keras lgi bu suara,2
tetap ampu mk akl,2
sara agar dpt ampu mata kuliah lagi karna cara ajar enak,2
sedikit saran tugas di ikan rentang waktu terlalu dekat utama jadi satu tumpuk tugas deadline beda saya beri tugas spontan itu beberapa mahasiswa sugesti tugas terlalu berat endingnya khawatir mahasiswa justru tidak benar benar kerja dengan serius beri jelas contoh kasus baik alangkah baik misal beri video jelas terimakasih,2
beri penjelasana papar detail asal mana langsung terap contoh kasus per bab nya,2
santai mudah paham proses ajar yang harap,2
senang giat kuliah jelas,2
sabar jelas sampai materi,2
ajar baik depan tetap laku pembelajarab senang tarik,2
ajar baik untuk depan lebih simpel ketika beri materi,2
ajar sampai baik tarik tidak bosan harap ada belum paham kasih paham,2
saat ajar baik beri sempat mahasiswa belum paham tingkat terus depan,2
seluruh baik,2
seluruh baik moga husnul khotimah pak,2
baik ajar,2
baik semua,2
ada bu yasmin asik banget kalo ngajar sip,2
beliau alhamdulillah jelas materi pelan sabar jelas,2
ajar santai insyaallah mudah paham,2
terus buat kelas senang,2
moga selalu tahan,2
selalu jadi dosen baik para mahasiswa tahan,2
dosen baik,2
ada saran atau kritik karna baik,2
tarik cara sampai cukup jelas materi di sampai,2
humble tanggung jawab,2
sampai jelas tanggung jawab,2
sampai materi enak tanggung jawab,2
kalo ngajar santuy banget bikin nyaman,2
sabar banget bu dosen,2
pak dosen nya baik toleransi banget sama mahasiswa tiap temu kasih tugas ngasih tugas nya rangin pak hehe,2
baik ajar,2
baik dlm ajar,2
baik dlm mnjlskn mteri,2
sering sering offline online terus kurang paham hehe,2
moga ilmu nya manfaat,2
moga pak andri tetep konsisten sekarang,2
laku ajar offline lebih ajar efektif,2
sukses selalu buat bu hanum,2
rekomendasi pak hasan ampu mata kuliah sukses terus pak,2
moga pak himawan dapat terus beri ilmu kena paja semua mahasiswa ampu,2
tambah baik bu depan,2
materi yg ajar sangat bagus masih kurang sampai materi mahasiswa mohon baik dlm bahasa yg sampai,2
sesuai yg harap ajar mohon tahan,2
moga tetap asyik hal ajar,2
baik moga selalu tahan selalu ajar tahun tahun ikut,2
moga lbh baik pak,2
semua sangat baik,2
saran depan tambahin kuis temu biar lebih banyak latih lebih kuasa,2
pak ahmad ajar lumayan tarik pak ahmad selalu beri saran mahasiswa depan jadi lebih baik udah cukup si saya,2
mudah ajar mata kuliah,2
mudah laku komunikasi mata kuliah,2
dosen cantiikk tarik ajar super ramah tahan terus bu wikaaa,2
baik sekali,2
ajar baik mudah paham,2
saat sangat baik ajar mudah paham,2
ada sangat baik saat,2
moga lebih baik,2
baik sudah maksimal ajar,2
ada saran kritik bu sus thebesttt,2
moga semester depan temu dengan pak ihsan,2
moga semester depan temu dengan pak ikhsan,2
sehat terus ibu miftah bisa didik mahasiswa i jadi lebih baik,2
ajar dosen ampu mata kuliah sungguh sungguh moga buat depa ajar ling canda tidak tenang ajar,2
baikk,2
tahan cara ajar bapak,2
bsik,2
baik sekali dosen ramah,2
sangat disiplin,2
moga semester ikut temu dengan bu wilda,2
tahan bila perlu tingkat metode ajar lebih efektif,2
moga semester depan temu dengan bu wilda,2
terkadang sampai jelas materi terlalu cepat dosen sangat asik sangat bantu semua mahasiswa mahasiswi ampu beliau mandiri cari materi belum paham hitung dosis benar,2
tahan cara ajar bu,2
moga semester ikut temu,2
materi ajar saya jelas mudah paham,2
terkadang sampai jelas materi terlalu cepat beri tugas tiap temu materi baru sangat bantu mahasiswa mahasiswi baca materi sebut paham tiap materi beri,2
baik ramah mahasiswa,2
semua sempurna,2
baik lanjut,2
bagus baik,2
moga semester depan temu,2
moga semester depan temu,2
sampai materi baik,2
baik tdk saran,2
moga temu semester ikut,2
moga semester depan temu dengan pak heru,2
moga semester depan temu,2
sebenernya sampai materi mudah paham cuma suasana aja tegang,2
tetap baik,2
saya ibu beri metode ajar baik,2
bagus bagus,2
moga temu di semester ikut,2
baguss,2
sempurna,2
baik ajar materi ajar cukup jelas mohon tahan terimakasih,2
bu inur sangat jelas terang bikin santai dikit bu hihi,2
moga temu semester 3,2
saran tetap konsisten apa ajar sama materi kritik kalau ajar dengan lembut bijaksana terima kasih,2
proses kuliah baik disiplin,2
ga bu riza manusia paling baik terimakasih bu,2
baik ajar materi ajar cukup jelas ilmu ajar sangat manfaat mohon tahan terimakasih,2
i hope see you again miss,2
pak pras baik banget sama mahasiswa di ampu,2
ada saran kritik bu inur tivani cara ajar nya asyik,2
metode ajar bagus tetap laksana semester semester ikut,2
kuliah baik disiplin,2
ada pak doni baik sekali,2
dosen baik ajar baik lebih tepat waktu,2
harap ampu mk di semester lanjut,2
bapak dosen ganteng ttp gin ga pernah marah marah jelas materi dgn sepenuh hati nilai tugas dasar isi dr tugas tsb tdk abal abal terimakasih banyak bapakk,2
baik tpi perlu tingkat yah pak,2
dosen ada modul bagi materi bentul file powerpoint baik materi bagi lebih agar dapat ajar lebih saat jelas materi beliau sangat jelas saat jelas sangat tarik kamu paham tidak rasa bosan,2
sampai materi baik,2
baik pak,2
no comment bu ibu emang the best,2
baik sampai materi kuliah,2
tegas disiplin,2
baik pak jelas tpi perlu tingkat yah,2
sangat enak ngajarnya,2
metode ajar guna ajar depan,2
baik pak jelas,2
baik sampai materi,2
bu rosa sangat baik sabar,2
sekian banyak dosen bu ip baik terimakasih bu ip ajar mk maaf bila dan temen kelas ada salah sehat selalu bu,2
pernah telat ajar,2
saran baguss disiplin telah terap ibu sendiri mahasiswa mahasiswi sadar tepat waktu saat praktikum laksana mulai kritik sama saran yya terima kasih bu,2
baik jelas materi tpi perlu tingkat tidak terlalu cepat2 terkadang kendala sinyal terimakasih bu,2
baik jelas maupun praktik liat ajar ajar,2
thank you for teaching in our class and sorry if there are mistakes from our class,2
saya dosen sudah baik sampai materi cara sampai sudah cukup jelas,2
baik jelas materi ajar,2
moga ajar d semester depan,2
baik jelas materi perkulihannya,2
saran saya ibu jelas baik alangkah baik jangan sering kosong,2
baik,2
baik bimbing praktikum jelas cara2 materi akan praktikum terimakasih bu,2
baik jelas,2
saran saya jelas sangat jelas terimakasih pak beri ilmu kadang sering tegang jadi situasi ajar kurang tarik,2
neng kalo ajar ibu riza selalu senyum,2
baik bimbing praktek aplikasi komputer tpi jangan terlalu cepat sampai apa di praktek saya orang kadang lupa pak terimakasi pak,2
bu ipung baik banget suka ngasih reward,2
cuukup baik,2
saya dosen sudah cukup baik sampai materi sampai jelas dapat paham,2
metode ajar efektif efisien,2
baik bu jelas materi,2
saya dosen sudah cukup baik sampai materi dapat paham,2
baik ramah,2
saya dosen sudah cukup baik cukup jelas sampai materi,2
saya dosen cukup baik sampai materi,2
pak anggun baik tetap tahan,2
baik ramah,2
saya dosen cukup baik sampai materi,2
saya dosen sudah cukup baik sampai materi cara sampai paham,2
saya dosen sudah baik sampai materi mudah paham,2
ajar teori metode baik,2
ajar teori metode baik moga lebih baik depan,2
jelas praktikum baik buat mahasiswa erti kena langkah langkah praktikum akan laku,2
saya ajar satu semester sudah baik mudah paham,2
sampai praktikum baik dapat erti mahasiswa kena langkah langkah praktikum akan laku,2
tegas tepat waktu ajar,2
sampai materi baik dalam beri tugas lebih baik jangan terlalu banyak,2
sampai materi baik untuk beri tugas jangan terlalu banyak,2
baik sampai materi praktikum,2
sampai praktikum baik,2
ajar teori metode guna baik,2
baik sampai materi praktikum,2
baik sampai praktikum,2
suka tebak,2
terimakasih bimbing dengan baik,2
tidak ppkm baik kuliah laku ofline mahasiswa ajar bagaimana tugas akhir mahasiswa percaya diri latih saat depan orang,2
baik moga cepet offline,2
terima kasih pak beri ilmu manfaat,2
moga temu lg d semester depan,2
jelas materi mudah paham,2
dosen senang tarik,2
asyik jadi lebih baik,2
moga semester depan temu,2
ada kritik saran bu inur udah baik ajar,2
ada kritik saran pa pras isthebest,2
sangat jelas beri materi suka telat jam kuliah,2
moga temu di semester lanjut,2
baik bisa erti,2
paham moga cepat offline,2
erti paham moga bisa cepat offline ketemu semester ikut,2
moga ampu mk semester lanjut,2
moga ketemu semester ikut bisa paham,2
erti moga bisa cepat offline biar lebih erti,2
moga ampu mk semester ikut,2
moga ampu mk semester lanjut,2
moga ampu semester lanjut,2
moga temu semester lanjut,2
moga temu semester lanjut,2
enak dosenya sering2 ngasih jajan stlah mk yah bu hehehe biar tetap smngat selalu,2
asik praktek dosen asdosnya turun tangan semua,2
sangat senang ajar farmakologi duab ibu mel,2
pak kalau buat soal uji sesuai ppt beri pak biar ga bingung hehe over all dosen enak kalo ngajar si,2
moga semester datang akan ketemu,2
terimakasih bu beri ilmu banyak kpd,2
terimakasih pak sudh kerja ilmu farmakologi,2
terimakasi pak udah ajar praktek komputer moga ilmu bapak kasih manfaat,2
moga semester ikut temu,2
moga semester ikut temu,2
moga temu semester ikut,2
baik beri materi kuliah tepat,2
baik metode beri materi kuliah,2
baik beri materi kuliah,2
sesuai beri materi kuliah,2
baik sampai materi kuliah,2
baik sampai materi kuliah,2
baik sampai materi kuliah,2
baik,2
semkga ketemu d semester depan,2
bagus ajar buat mahasiswa aktif,2
bagus ajar nembuat mahaasiswa akfit giat ajar,2
bagus ajar buat mahasiswa aktif giat belajjar,2
bagus mengajjarnya buat mahasiswa aktif giat belajjar,2
bagus mengajaarnya buat mahasiswa aktif giat ajar,2
bagus ajar buat mahasiswa aktif giat dalamm ajar,2
moga ilmu manfaat bu,2
bagus ajar buat mahasiswa aktif giat ajar,2
ilmu manfaat,2
bagus mngajaarnya buat mahasiswa aktif giat ajar,2
bagus mengajaarnya buat mahasiswa aktif giat ajar,2
mudah erti sampai materi,2
terima kasih beri baik lama satu semester,2
ajar mudah paham,2
ajar materi paham,2
ajar offline bagus jelas mudah paham ketika online beri ajar terlalu cepat,2
terima kasih atas bimbing semester,2
materi praktikum mudah paham,2
terima kasih asuh semester,2
ajar seru tegang,2
materi sampai paham,2
materi di sampai di paham baik,2
materi sampai jelas,2
semogaa temu lagi kalo ngomong jangan terlalu cepat,2
ngasih terang sangat jelas hanya kurang tepat waktu,2
sangat ramah,2
sidah baik,2
baik ajar,2
moga terus ngajar poltek harber,2
baikkkkkkkkkkkk,2
saran tetep jadi dosen mata kuliah front office,2
baikkkk,2
sering2 bahas materi yg ajar lewat pertanyaan2 di awal jam kuliah masuk materi lanjut terus bawa beng beng nya banyak bu hehe,2
gatau bingung inti bu tantri baik orang hehehe,2
lebih banyak share alam pak karna motivasi sekali mahasiswa kedepanny,2
baik orang,2
saat praktek enak untuk bahan cek agar komplit,2
materi ajar baik,2
materi lengkap cara baca mudah paham,2
ajar baik tarik paham mahasiswa,2
baaikkk,2
tetap tahan variasi ajar,2
baik pak lanjut,2
baik tahan,2
beri materi baik,2
terimakasih jadi dosen dosen baik saya doa yang baik,2
baik sampai materi,2
sempurna,2
ada good,2
oke baik,2
moga lebih baik semangat pakkk,2
moga lebih baik semangat buuuu,2
moga lebih baik semangat pa,2
moga lebih baik semangat pak,2
moga lebih baik semangat bu,2
baik ajar,2
saran lebih detail saat terang mahasiswa i baru tau yang terang,2
saran terus tingkat dalam ajar mahasiswa dalam kelas maupun luar kelas,2
saran adalah terus tingkat dalam ajar dalam kelas maupun luar kelas,2
ada intine love you,2
pak joko jangan kapok ajar lagi salam d3 teknik elektro malam pak joko the best,2
bagus sangat ringan beban mahasiswa,2
baik lebih baik,2
the best pak wustol,2
baik tarik jelas materi,2
baik mudah paham sampai materi,2
lebih perhati waktu ajar,2
lebih baik laku ajar daring lalu google meet zoom antara dosen mahasiswa interaksi,2
baik tarik jelas materi,2
harap bapak tingkat cara ajar bapak baik saya erti ajar sama bapak,2
cara ajar bapak sangat interaktif cukup erti,2
ibu sampai materi baik harap tahan bisa lebih baik,2
materi tugas sampai baik,2
ibu sampai materi baik bisa lebih baik,2
saran saya sampai materi jangan terlalu cepat mahasiswa benar benar paham jelas dosenya,2
baik praktek terap komputer maupun laptop lebih baik laku sama sama,2
baik sampai materi harap lebih baik,2
baik jelas materi sampai,2
hubung mk adalah mk matematika jadi saran ajar laku offline lebih mudah paham mahasiswa,2
depan walaupun ajar daring bisa jelas materi jelas hanya beri link youtube ajar,2
moga ajar dengan baik,2
moga lebih senang ajar online tepat waktu dalam ada daring bisa tepat janji kirim ringkas materi hari,2
moga lebih detail jelas algoritmanya,2
baik tahan,2
nothing bcs she is so smart in show lesson,2
baik beri materi,2
beri materi mudah paham,2
tegas dermawan,2
materi di ikan sesuai silabus,2
ramah cukup detail cara ajar,2
moga pandemi cepet lalu proses ajar jauh lebih baik,2
sangat penuh,2
penuh,2
bagus ada saran,2
moga lebih baik terima kasih atas ilmu bapak,2
bapakk baiikkkk,2
bapakkk baik moga ajar lagi,2
cepat tanggap di ajar,2
baik mahasiswa saat mahasiswa paham materi beliau ajar mahasiswa sebut,2
bagus tingkat,2
semua baik buat mr syaefani,2
orang enak,2
cara ajar bapak baik moga tahan,2
cara ajar bapak baik baik tingkat,2
baik ajar,2
akurat dalm ajar,2
mantap pa syefani,2
moga semester 5 6 ajar mk b inggris,2
semester depan mohon ngajar pak,2
smoga sukses,2
jam praktek perlu ditambahin,2
baik dirwkumndasi ajar,2
udah bagus,2
baik mudah paham lama proses ajar bosan senang terimakasih ibu sudah ajar bagai ilmu kami moga ilmu manfaat depan,2
tanggung jawab,2
baik mudah paham lama proses ajar bosan senang terimakasih bapak sudah ajar bagai ilmu kami moga ilmu manfaat depan,2
jelas ulang kuliah mungkin tambah apabila salah orang mahasiswa mampu paham,2
terimakasih bu anis matakuliah sudah ajar lama,2
terimakasih bu mely ajar apa usaha keras capai hasil maksimal mungkin ibu ajar beri tantang sendiri saya tugas tugas beri terkadang duga,2
cukup baik mudah paham depan tingkat supaya rasa bosan lama ajar terimakasih ibu sudah ajar bagai ilmu kami moga ilmu manfaat depan,2
sangat perlu sekali tingkat sistem ajar ajar hal sangat pengaruh terima bagi sub bab materi telah ajar apabila dapat materi belum paham ajar menganggu konsentrasi mahasiswa wi sebut kemudian dalam beri tugas pihak dosen mampu jelas detail kena tugas sebut pihak mahasiswa wi tidak semua mahasiswa wi dapat terima jelas sebut paham mohon maaf atas kritik saya terima kasih,2
tetap semangat tingkat sistem ajar ajar semua mahasiswa wi mampu serap ilmu materi cara cepat mudah saling diskus pihak dosen sangat harap apabila dosen beri ajar senang mudah komunikasi selalu beri motivasi semangat tinggi tingkat karir masa depan sebut sangat pengaruh dekat pihak mahasiswa wi dosen pihak mahasiswa wi evaluasi baik sempurna dapat beri nilai baik dalam tiap tugas bahkan uji dari tiap mahasiswa wi sebut terima kasih,2
trimakasih ajar dengan baik,2
moga lelah ajar dan makin semangat tetep jadi dosen,2
moga semangat ajar tidak luntur tetep jadi dosen baik kita,2
tetep semangat ajar dan makin lebih baik dan tetep jadi sosen baik,2
moga tetep makin jadi lebih baik dan semangat nya akan luntur ajar,2
terimakasih bu udah sabar,2
semua baik,2
terimakasih atas ilmu sudah beri bapak,2
ibu nya friendly,2
friendly,2
ramah,2
ramah tamah,2
paling kritis dapat jadi contoh teladan,2
terimakasih ilmu pak,2
terimakasih ilmu bu,2
baik,2
ada saran kritik karna saya baik,2
alhamdulillah bagus ajar,2
alhamdulillah bagus ajar nya,2
baik ajar offline lebih banyak karena online terkadang mahasiswa masih kurang faham online bila perlu dosen saran mahasiswa on camera saat ajar langsung dosen erti siapa hadir dosen amat mahasiswa benar benar fokus dengar materi dosen daya respon mahasiswa sangat baik,2
terima bu sharfina tanggung jawab selesai materi kuliah sesuai kontrak kuliah,3
sangat baik,3
sangat baik ajar terimakasih pak,3
sangat baik terang jelas,3
saya beliau sangat baik jelas mata kuliah,3
sampai materi sangat baik senang ajar praktikum paja,3
sangat baik terima kasih,3
sangat baik sampai ajar,3
beri materi sangat baik banyak beri study kasus perihal materi di sampai akibat bisa paham apa kita ajar jika tugas panjang waktu deadlinenya paling 1 minggu,3
sangat baik lanjut,3
sangat baik ramah,3
sangat baik,3
ada saran sangat baik ajar,3
ada kritik sangat baik,3
sangat sangat baik ajar selalu si contoh ada benar jadi mahasiswa lebih paham saran saya harap bisa offline pak darni karna bahas sangat tarik sering sekali kendala jaring,3
baguss sangat,3
pa aryanto sangat jelas beri bahas,3
dosen beri metode ajar baik mahasiswa mudah erti tidak bosan ajar kelas,3
semangat ibu saya ada saran maupun kritik karena sangat baik,3
suka metode ajar jelas paham mahasiswa depan lebih perhati soal waktu waktu mulai kuliah lama biasa 10 menit mulai mata kuliah baru mulai jadi selesai mata kuliah lebih batas waktu,3
dosen beri metode ajar cukup baik mahasiswa paham,3
tahan situasi nyaman proses ajar ajar bu,3
baik bngt,3
suka sekali dngn metode ngajarnya,3
baik sekali lebih baik jika ajar offline sama bu anita,3
ibu cantik moga semester 3 ketemu,3
perfect luar biasa,3
suka proses ajar cara jelas mudah sekali paham mahasiswa utama masih awam akuntansi alangkah baik mulai waktu kuliah siap lebih laptop gmeetnya waktu mahasiswa masuk gmeetnya terlalu lama tunggu acc laptop butuh restart,3
video materi paham,3
the best sekali bu,3
bikin tegang pas ajar cepat cair suasana ajar,3
suka metode ajar sangat jelas mudah paham beri sempat mahasiswa nya presentasi materi juga bantu mahasiswa latih public speaking depan lebih tingkat proses ajar ling canda senang dalam proses ajar,3
sama manusia saling harga paham satu sama punya laptop ada sulit sinyal buruk ada tidak ingin lambat sedikit karna ada sinyal ada sebal semua luar kendali harga sedikit,3
ada saran kritik buat bapak terimakasih cipta suasana ajar nyaman senang,3
jelas beri materi ajar beri sempat mahasiswa nya tanya depan saat waktu mulai mata kuliah jangan lama mahasiswa lama tunggu acc gmeet,3
usaha ajar lalu meet pak,3
sekal ada meet kami mahasiswa lebih paham,3
baik jelas materi ajar mudah paham depan tiap temu jangan tugas terus untuk tugas video nya di kurang bu bikin video kali kali take,3
cukup moga tingkat,3
banyak mahasiswa tidak suka tiap ajar lalu vidio yt kadang kala butuh gmeet offline mungkin kami sangat ketika selesai kumpul tugas bahas tugas sebut kami tau salah yang benar,3
baik jelas materi ajar kita kemarin praktek langsung kewirausahaan buat mahasiswa latih berwirausaha depan pandemi hilang praktek lebih dalam dan waktu banyak mahasiswa sebut latih mental wirausahanya,3
tingkat kerja bapak lebih semangat dalam beri materi,3
suka metode ajar sangat mudah paham mahasiswa tepat waktu mulai mata kuliah depan tahan tingkat agar lebih baik,3
baik akan lebih baik jika offline,3
ajar baik mudah paham bahas kuis baik bahas kuis selesai tahu letak salah,3
saya sendiri kalau dosen tsb ajar baik offline maupun online cara ajar enak mudah paham,3
ajar baik mudah paham tugas buat video baik rang sedikit soal hp gampang memori penuh,3
kalo ngajar mudah paham terus kalo nang jangan pake vidio karna kurang phm,3
cukup baik sekali tahan,3
ajar agak lebih baik lalu gmeet dari beri video di ajar mahasiswa sendiri gmeet mahasiswa rasa lebih dekat dengan dosen,3
bu anita dosen aktif beri metode ajar baik,3
jelas mudah paham kait contoh saja sedikit cepat,3
semua baik jadi saya ada saran kritik beliau,3
lebih jadi suasana ajar senang mahasiswa malas bosan dengar jelas materi ajar langsung,3
ibu fitri orang baik mudah ajak canda perthankan sifat karena menyenangkn beri metode pembeljran yg baik,3
tetap sabar ajar mahasiswa tetap jadi dosen yg baik,3
jelas mudah paham saja sedikit cepat,3
tahan kualitas ajar bu,3
buat video ajar bagi gak suara baik belum upload edit,3
semua baik jadi rasa ada saran maupun kritik beliau,3
baik mata kuliah perban beri modul ajar lebih paham materi perban,3
ibu sangat suka ajar sama bu hanum walaupun notabenya dosen baru jelas sangat mudah and so friendly,3
ibu keren kalo ngajar selalu make with digital learning mudah paham bu,3
baik banget mudah ajar senang gampang ajak becanda saya harap tahan sifat agar buat bosan waktu ajar,3
udah mantul keren ngajarnya komunikatif sekali walaupun via daring bu pipit luar biasa we love you bu sanagt mudah paham,3
interaksi mahasiswa cukup lebih sering share materi youtube materi cukup mudah paham,3
jelas cukup mudah paham mangaitkan materi contoh riil,3
cara ajar dosen senang buat materi sedang ajar jadi lebih mudah paham,3
sangat mudah paham sampai materi beri sempat mahasiswa partisipasi jawab dapat nilai tambah,3
cara sampai materi sangat mudah paham gaya ajar sangay senang,3
sangat baik ajar,3
matkul kena praktikum akuntansi sangat rekomendasi karna penyampain tata mudah paham,3
jelas materi sangat baik metode ajar tidak bosan,3
cara ajar sangat senang buat ada dalam kelas tidak begitu tegang,3
sangat baik walaupun ganti bu fitri mampu sesuai sangat baik ajar sangat mudah paham,3
cara sampai materi sangat senang mudah untuk paham materi,3
baik banget gaul cara ajar asik sering beri extra poin mahasiswa aktif tugas unik,3
2 semester ajar bu hetika cara ajar mudah paham,3
ajar mudah paham bikin suasana senang moga ilmu manfaat terap dunia nyata detail terimakasih ibu,3
dosen bu anita memberika materi jelas baik sering ada kuis mahasiswa lebih paham materi ajar,3
ibu anita jelas sangat baik suka sekali cara jelas karna buru buru,3
ibu jelas materi rinci baik ibu beri sempat mahasiswa tanya kelompok terimakasih,3
bapak ajar baik bapak beri masuk cara baca bahasa inggris benar ajar utama baca teks itu sangat bantu untuk lafal benar,3
bapak dosen ajar materi sabar telaten bapak praktek jelas cara laku ulang agar mahasiswa paham terimakasih pak,3
bapak selalu sempat meet jelas cara cara materi runtut sampai bapak sampai mudah paham walaupun yang hubung angka terimakasih pak,3
bu anita kalo jelas sangat mudah paham,3
ibu ajar baik sampai lalu video ibu buat meet buat lebih erti materi ibu ibu beri kuis tambah point sempat jawab chat mahasiswa ada tanya sulit kait tugas ingat mahasiswa belum kumpul tugas meet terimakasih banyak bu,3
ibu jelas materi jelas ibu sempat laku meet jelas materi lalu video meet ibu sabar ajar telaten beri ilmu utama materi hitung angka kami paham materi sebut terimakasih bu,3
ibu selalu jelas tugas ibu ikan kita kerja beri jelas dan benar dapat mahasiswa ibu tunjuk sampai jawab tugas ibu ikan tidak benar salah terimakasih bu,3
saya bapak beri metode ajar sangat baik mahasiswa mudah erti terimakasih beri banyak ilmu manfaat,3
saya beliau beri metode ajar sangat baik jelas materi sangat jelas mahasiswa mudah erti terimakasih beri banyak ilmu manfaat,3
saya beliau beri metode ajar sangat baik mahasiswa mudah erti terimakasih beri banyak ilmu manfaat,3
ajar masuk banget jelas banget pokok the best,3
sampai materi kuliah sangat baik jelas mudah paham,3
saya bu yen beri metode ajar sangat baik mahasiswa mudah erti tidak bosan ajar kelas,3
metode ajar sangat baik jelas,3
bu ida sangat jelas sabar beri materi,3
bu fitri kalo jelas sangat mudah paham sangat suka bangt dengan bu fitri,3
sangat bagus moga ngajar sampe akhir,3
sangat baik saat ajar ada praktek langsung turun lapang,3
metode ajar sangat baik bagus terima kasih pak,3
sampai materi sangat tarik mudah paham,3
tingkat kerja bapak lebih semangat dalam beri materi cara ajar sangat interaktif mudah erti,3
i love u bu anita makasih sabar hadap dalam ajar terimakasih karena selalu sabar bimbing kelas 2d terimakasih selalu beri ridi utk mahasiswa yg nilai kurang maksimal sehat selalu ibuu,3
sangat nyaman sekali ajar bu pipit pada ajar selalu pasti mahasiswa benar benar paham,3
ibu hanum sangat baik bimbing mahasiswa2nya turut jasa mudah paham ingat terimakasih ibu,3
sampai materi sangat jelas mudah paham,3
saya pak arya beri metode ajar sangat baik mahasiswa mudah erti tidak bosan ajar,3
sangat baik ajar,3
sangat senang ajar otomatisasi kantor bpk heri bapak hasil buat mahasiswa nyaman ajar buat suasana jadi boring,3
rasa sangat senang ajar beliau cara ajar bosan moga makin baik ajar,3
suka sekali metode ajar beri ibu mahasiswa metode sebut makin buat erti mata kuliah bapak ajar,3
cara ajar sangat detail rinci sekali jadi langsung paham baru kali ajar langsung paham,3
ppt di saji kulon sangat tarik buat tidak jenuh,3
baikk sekali mahasiswa terima kasih sabar ajar kelas,3
kelas pak suryo sangat enak santai,3
sangat baik skli karna apa saya paham mau menjlaskan ulang,3
ajar sangat senang tahan terus metode ajar ini,3
saya ajar sangat baik mudah paham,3
mudah paham sangat baik,3
sangat baik cara ajar,3
sangat baik ajar sangat disiplin,3
mudah paham ajar,3
moga bu dewi terus ampu mata kuliah sia karna enak angka,3
saran agar bu kris tetap ampu mata kuliah karna cara mengajarna enak mudah paham sangat baik,3
ajar baik dengan sistem harus mahasiswa on cam on mic lihat mana mahasiswa serius perhati,3
papar sangat baik materi mudah paham mahasiswa cara langsung kerja soal saya cocok kami ajar praktek hanya teori,3
bahas soal langsung sangat baik terap lebih cangkup isi materi saya jadi modal ajar mahasiswa siap wawas dunia auditing,3
enjoy sama ajar tidak terlalu spaneng saya banyak challenge yang tumbuh semangat mahasiswa kerja tugas,3
materi jelas baik sangat interaktif mahasiswa kerja kasus sama,3
jelas mudah paham terap butuh hari hari sangat baik beri beberapa referensi bagai sumber,3
seluruh bu hanum baik materi ajar di saji tarik mudah paham,3
cara ajar asik buat mahasiswa tekan mudah paham materi,3
nothing bu hana tuh baik sekali kalo pas jelas materi detail banget bantu sekali hal paham,3
sampai materi sangat baik mudah paham jangan pake kuis dada kan jaring susah,3
sangat jelas jelas materi,3
sangat baik sampai materi,3
dosen yg disiplin waktu sangat tegas jujur selalu yg utama luar biasa si saya proses ajar mudah paham sehat selaluu pokonyaaa bu desiiiii,3
baik komunikasi mahasiswa mata kuliah,3
mrs iin sangat jelas sampai materi super ramah moga lebih baik kedepannyaaaa,3
pak lutfi dosen sangat tarik saya udah gada saran poko the bestt,3
dosen sangat disiplin telaten saya udah baik tarik dalam ajar,3
dosen paling santuyy jelas tarik sampai materi walopun sering online yaa gapapa krna pandemi jugaaaa,3
dosen beri meter sangat baik harga dapat mahasiswa santun dapat baur mahasiswa,3
sangat baik jelas jelas materi,3
saya ada kritik karna bapa sangat baik ajar,3
saya bapak beri metode ajar sangat baik mahasiswa mudah erti tidak bosan ajar,3
sangat sangat baik sekali ajar,3
sampai materi sangat baik mudah paham,3
ajar dosen ampu mata kuliah sabar mahasiswa rasa enak ajar dosen sebut,3
saya ibu beri metode ajar sangat baik mahasiswa mudah erti tidak bosan ajar kelas,3
saya ibu beri metode ajar sangat baik mahasiswa mudah erti tidak bosan ajar,3
cara sampai materi santai bikin mahasiswa tegang,3
sangat baik pembelajaranya,3
cara sampai materi senang mahasiswa mudah bosan,3
saya bapak beri metode ajar sangat baik mahasiswa mudah erti tidak bosan ajar,3
dosen sangat bantu semua mahasiswa mahasiswi ampu beliau mandiri cari materi belum paham hitung dosis benar,3
beliau sangat baik ajar,3
dosen pemangampu mata kuliah teori farmakologi sangat sabar jelas ajar dosen lebih banyak terang papar mahasiswa rasa nya man,3
sampai materi sangat baik mudah paham dosen ramah mahasiswa,3
sampai materi senang mahasiswa mudah bosan,3
dosen sangat baik ajar,3
baik ajar materi ajar cukup jelas ilmu ajar sangat manfaat mohon tahan terimakasih,3
ada saran kritik beliau pada praktek sangat senang kami paham beliau maupun asisten dosen jelas materi praktikum,3
sangat baik ajar mudah terima paham mahasiswa mampu cipta suasana kelas senang pelit nilai,3
sekian banyak dosen bu ip baik sehat selalu bu ip terimakasih ajar mk maaf ada salah maupun temen kelas saya,3
sangat baik sampai materi,3
sangat baik mudah paham jelas materi,3
sangat baik damping mahasiswa praktikum,3
sangat baik beri materi,3
sangat baik jelas materi mudah paham,3
cara ajar tarik sekali banding praktikum lain tambah asisten baik mba dwi fitokimia jadi praktikum favorit,3
sangat baik sabar ajar,3
mis iin sangat baik ajar sabar jadi asik ajar inggris,3
dosen sangat baik segiapapun,3
ada kritik sudah sangat baik sampai materi,3
ada kiritik sudah sangat baik sampai ajar,3
kuliah online pak aldi selalu tepat waktu selalu tunggu mahasiswa lama masuk meet sabar baik,3
sangat baik terimakasij,3
sangat baik banyak materi terlalu fokus ajar,3
ada kritik sudah sangat baik ajar beri mahasiswa,3
sangat baik suka berat mahasiswa,3
